team_list_id,tournament_count,player_count,best_placement,first_seen_date,first_seen_tournament_id,first_seen_event_id,regulation_set,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
6685,1,1,127,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6685,6685,2026-08-03 08:41:23.658111+00,0.2.0
6687,1,1,130,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6687,6687,2026-08-03 08:41:23.658111+00,0.2.0
6690,1,1,133,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6690,6690,2026-08-03 08:41:23.658111+00,0.2.0
6452,1,1,4,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6452,6452,2026-08-03 08:41:23.658111+00,0.2.0
6462,1,1,14,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6462,6462,2026-08-03 08:41:23.658111+00,0.2.0
6463,1,2,15,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6463,6463,2026-08-03 08:41:23.658111+00,0.2.0
6466,1,1,18,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6466,6466,2026-08-03 08:41:23.658111+00,0.2.0
6467,1,3,19,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6467,6467,2026-08-03 08:41:23.658111+00,0.2.0
6470,1,1,22,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6470,6470,2026-08-03 08:41:23.658111+00,0.2.0
6475,1,1,28,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6475,6475,2026-08-03 08:41:23.658111+00,0.2.0
6480,1,1,33,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6480,6480,2026-08-03 08:41:23.658111+00,0.2.0
6501,1,1,54,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6501,6501,2026-08-03 08:41:23.658111+00,0.2.0
6502,1,1,55,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6502,6502,2026-08-03 08:41:23.658111+00,0.2.0
6506,1,1,60,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6506,6506,2026-08-03 08:41:23.658111+00,0.2.0
6507,1,1,61,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6507,6507,2026-08-03 08:41:23.658111+00,0.2.0
6510,1,1,64,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6510,6510,2026-08-03 08:41:23.658111+00,0.2.0
6514,1,1,69,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6514,6514,2026-08-03 08:41:23.658111+00,0.2.0
6520,1,1,79,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6520,6520,2026-08-03 08:41:23.658111+00,0.2.0
6521,1,1,80,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6521,6521,2026-08-03 08:41:23.658111+00,0.2.0
6523,1,1,82,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6523,6523,2026-08-03 08:41:23.658111+00,0.2.0
6524,1,4,83,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6524,6524,2026-08-03 08:41:23.658111+00,0.2.0
6526,1,1,85,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6526,6526,2026-08-03 08:41:23.658111+00,0.2.0
6530,1,1,93,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6530,6530,2026-08-03 08:41:23.658111+00,0.2.0
6548,1,1,116,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6548,6548,2026-08-03 08:41:23.658111+00,0.2.0
6549,1,1,118,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6549,6549,2026-08-03 08:41:23.658111+00,0.2.0
6556,1,1,126,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6556,6556,2026-08-03 08:41:23.658111+00,0.2.0
6563,1,1,135,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6563,6563,2026-08-03 08:41:23.658111+00,0.2.0
6568,1,1,140,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6568,6568,2026-08-03 08:41:23.658111+00,0.2.0
6693,1,1,2,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6693,6693,2026-08-03 08:41:23.658111+00,0.2.0
6697,1,1,6,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6697,6697,2026-08-03 08:41:23.658111+00,0.2.0
6699,1,3,8,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6699,6699,2026-08-03 08:41:23.658111+00,0.2.0
6700,1,9,9,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6700,6700,2026-08-03 08:41:23.658111+00,0.2.0
6702,1,1,11,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6702,6702,2026-08-03 08:41:23.658111+00,0.2.0
6703,1,1,12,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6703,6703,2026-08-03 08:41:23.658111+00,0.2.0
6705,1,1,14,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6705,6705,2026-08-03 08:41:23.658111+00,0.2.0
6686,2,2,15,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6686,6686,2026-08-03 08:41:23.658111+00,0.2.0
6706,1,2,16,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6706,6706,2026-08-03 08:41:23.658111+00,0.2.0
6709,1,4,19,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6709,6709,2026-08-03 08:41:23.658111+00,0.2.0
6710,1,1,20,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6710,6710,2026-08-03 08:41:23.658111+00,0.2.0
6449,2,2,1,2026-05-30,434,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6449,6449,2026-08-03 08:41:23.658111+00,0.2.0
6714,1,1,27,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6714,6714,2026-08-03 08:41:23.658111+00,0.2.0
6718,1,4,33,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6718,6718,2026-08-03 08:41:23.658111+00,0.2.0
6723,1,2,44,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6723,6723,2026-08-03 08:41:23.658111+00,0.2.0
6730,1,1,56,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6730,6730,2026-08-03 08:41:23.658111+00,0.2.0
6733,1,1,59,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6733,6733,2026-08-03 08:41:23.658111+00,0.2.0
6735,1,1,61,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6735,6735,2026-08-03 08:41:23.658111+00,0.2.0
6736,1,1,62,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6736,6736,2026-08-03 08:41:23.658111+00,0.2.0
6741,1,1,67,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6741,6741,2026-08-03 08:41:23.658111+00,0.2.0
6742,1,1,68,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6742,6742,2026-08-03 08:41:23.658111+00,0.2.0
6745,1,1,71,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6745,6745,2026-08-03 08:41:23.658111+00,0.2.0
6750,1,1,78,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6750,6750,2026-08-03 08:41:23.658111+00,0.2.0
6751,1,1,80,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6751,6751,2026-08-03 08:41:23.658111+00,0.2.0
6752,1,1,81,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6752,6752,2026-08-03 08:41:23.658111+00,0.2.0
6753,1,1,82,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6753,6753,2026-08-03 08:41:23.658111+00,0.2.0
6755,1,1,84,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6755,6755,2026-08-03 08:41:23.658111+00,0.2.0
6760,1,1,91,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6760,6760,2026-08-03 08:41:23.658111+00,0.2.0
6763,1,1,95,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6763,6763,2026-08-03 08:41:23.658111+00,0.2.0
6499,2,1,52,2026-05-30,434,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6499,6499,2026-08-03 08:41:23.658111+00,0.2.0
6769,1,1,102,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6769,6769,2026-08-03 08:41:23.658111+00,0.2.0
6774,1,1,109,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6774,6774,2026-08-03 08:41:23.658111+00,0.2.0
6577,2,2,5,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6577,6577,2026-08-03 08:41:23.658111+00,0.2.0
6458,2,2,10,2026-05-30,434,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6458,6458,2026-08-03 08:41:23.658111+00,0.2.0
6788,1,1,130,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6788,6788,2026-08-03 08:41:23.658111+00,0.2.0
6793,1,1,139,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6793,6793,2026-08-03 08:41:23.658111+00,0.2.0
6797,1,1,143,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6797,6797,2026-08-03 08:41:23.658111+00,0.2.0
6799,1,1,145,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6799,6799,2026-08-03 08:41:23.658111+00,0.2.0
6456,2,2,8,2026-05-30,434,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6456,6456,2026-08-03 08:41:23.658111+00,0.2.0
6803,1,1,151,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6803,6803,2026-08-03 08:41:23.658111+00,0.2.0
6804,1,1,152,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6804,6804,2026-08-03 08:41:23.658111+00,0.2.0
6806,1,1,154,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6806,6806,2026-08-03 08:41:23.658111+00,0.2.0
6807,1,1,156,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6807,6807,2026-08-03 08:41:23.658111+00,0.2.0
6578,1,6,6,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6578,6578,2026-08-03 08:41:23.658111+00,0.2.0
6588,1,1,17,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6588,6588,2026-08-03 08:41:23.658111+00,0.2.0
6594,1,2,24,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6594,6594,2026-08-03 08:41:23.658111+00,0.2.0
6598,1,1,31,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6598,6598,2026-08-03 08:41:23.658111+00,0.2.0
6608,1,1,45,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6608,6608,2026-08-03 08:41:23.658111+00,0.2.0
6610,1,1,48,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6610,6610,2026-08-03 08:41:23.658111+00,0.2.0
6613,1,1,51,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6613,6613,2026-08-03 08:41:23.658111+00,0.2.0
6614,1,1,52,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6614,6614,2026-08-03 08:41:23.658111+00,0.2.0
6619,1,1,57,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6619,6619,2026-08-03 08:41:23.658111+00,0.2.0
6630,1,1,68,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6630,6630,2026-08-03 08:41:23.658111+00,0.2.0
6636,1,1,76,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6636,6636,2026-08-03 08:41:23.658111+00,0.2.0
6642,1,1,82,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6642,6642,2026-08-03 08:41:23.658111+00,0.2.0
6646,1,1,86,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6646,6646,2026-08-03 08:41:23.658111+00,0.2.0
6654,1,1,96,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6654,6654,2026-08-03 08:41:23.658111+00,0.2.0
6655,1,1,97,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6655,6655,2026-08-03 08:41:23.658111+00,0.2.0
6658,1,1,100,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6658,6658,2026-08-03 08:41:23.658111+00,0.2.0
6665,1,1,107,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6665,6665,2026-08-03 08:41:23.658111+00,0.2.0
6668,1,1,110,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6668,6668,2026-08-03 08:41:23.658111+00,0.2.0
6669,1,1,111,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6669,6669,2026-08-03 08:41:23.658111+00,0.2.0
6671,1,1,113,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6671,6671,2026-08-03 08:41:23.658111+00,0.2.0
6672,1,1,114,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6672,6672,2026-08-03 08:41:23.658111+00,0.2.0
6674,1,1,116,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6674,6674,2026-08-03 08:41:23.658111+00,0.2.0
6677,1,1,119,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6677,6677,2026-08-03 08:41:23.658111+00,0.2.0
6680,1,1,122,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6680,6680,2026-08-03 08:41:23.658111+00,0.2.0
6450,1,1,2,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6450,6450,2026-08-03 08:41:23.658111+00,0.2.0
6451,1,1,3,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6451,6451,2026-08-03 08:41:23.658111+00,0.2.0
6453,1,1,5,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6453,6453,2026-08-03 08:41:23.658111+00,0.2.0
6455,1,1,7,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6455,6455,2026-08-03 08:41:23.658111+00,0.2.0
6468,1,1,20,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6468,6468,2026-08-03 08:41:23.658111+00,0.2.0
6474,1,1,26,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6474,6474,2026-08-03 08:41:23.658111+00,0.2.0
6476,1,1,29,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6476,6476,2026-08-03 08:41:23.658111+00,0.2.0
6477,1,1,30,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6477,6477,2026-08-03 08:41:23.658111+00,0.2.0
6478,1,1,31,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6478,6478,2026-08-03 08:41:23.658111+00,0.2.0
6481,1,1,34,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6481,6481,2026-08-03 08:41:23.658111+00,0.2.0
6489,1,1,42,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6489,6489,2026-08-03 08:41:23.658111+00,0.2.0
6495,1,2,48,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6495,6495,2026-08-03 08:41:23.658111+00,0.2.0
6496,1,1,49,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6496,6496,2026-08-03 08:41:23.658111+00,0.2.0
6497,1,1,50,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6497,6497,2026-08-03 08:41:23.658111+00,0.2.0
6503,1,1,56,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6503,6503,2026-08-03 08:41:23.658111+00,0.2.0
6504,1,1,57,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6504,6504,2026-08-03 08:41:23.658111+00,0.2.0
6508,1,2,62,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6508,6508,2026-08-03 08:41:23.658111+00,0.2.0
6511,1,1,66,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6511,6511,2026-08-03 08:41:23.658111+00,0.2.0
6525,1,1,84,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6525,6525,2026-08-03 08:41:23.658111+00,0.2.0
6533,1,1,96,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6533,6533,2026-08-03 08:41:23.658111+00,0.2.0
6534,1,1,98,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6534,6534,2026-08-03 08:41:23.658111+00,0.2.0
6535,1,1,99,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6535,6535,2026-08-03 08:41:23.658111+00,0.2.0
6540,1,1,105,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6540,6540,2026-08-03 08:41:23.658111+00,0.2.0
6543,1,1,108,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6543,6543,2026-08-03 08:41:23.658111+00,0.2.0
6546,1,1,114,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6546,6546,2026-08-03 08:41:23.658111+00,0.2.0
6553,1,1,123,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6553,6553,2026-08-03 08:41:23.658111+00,0.2.0
6557,1,1,127,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6557,6557,2026-08-03 08:41:23.658111+00,0.2.0
6558,1,1,129,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6558,6558,2026-08-03 08:41:23.658111+00,0.2.0
6560,1,1,132,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6560,6560,2026-08-03 08:41:23.658111+00,0.2.0
6564,1,1,136,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6564,6564,2026-08-03 08:41:23.658111+00,0.2.0
6567,1,1,139,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6567,6567,2026-08-03 08:41:23.658111+00,0.2.0
6571,1,1,144,2026-05-30,434,IN02wbUMQOt2eNv12cgC,m-a,Limitless VGC,https://limitlessvgc.com/teams/6571,6571,2026-08-03 08:41:23.658111+00,0.2.0
6582,2,1,1,2026-06-06,435,TU02wKzv4cT2BBiI9dEg,m-a,Limitless VGC,https://limitlessvgc.com/teams/6582,6582,2026-08-03 08:41:23.658111+00,0.2.0
6694,1,2,3,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6694,6694,2026-08-03 08:41:23.658111+00,0.2.0
6696,1,4,5,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6696,6696,2026-08-03 08:41:23.658111+00,0.2.0
6701,1,1,10,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6701,6701,2026-08-03 08:41:23.658111+00,0.2.0
6704,1,2,13,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6704,6704,2026-08-03 08:41:23.658111+00,0.2.0
6707,1,2,17,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6707,6707,2026-08-03 08:41:23.658111+00,0.2.0
6708,1,1,18,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6708,6708,2026-08-03 08:41:23.658111+00,0.2.0
6712,1,1,24,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6712,6712,2026-08-03 08:41:23.658111+00,0.2.0
6715,1,1,28,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6715,6715,2026-08-03 08:41:23.658111+00,0.2.0
6719,1,2,36,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6719,6719,2026-08-03 08:41:23.658111+00,0.2.0
6720,1,1,39,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6720,6720,2026-08-03 08:41:23.658111+00,0.2.0
6724,1,1,45,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6724,6724,2026-08-03 08:41:23.658111+00,0.2.0
6726,1,1,48,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6726,6726,2026-08-03 08:41:23.658111+00,0.2.0
6727,1,1,50,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6727,6727,2026-08-03 08:41:23.658111+00,0.2.0
6728,1,1,53,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6728,6728,2026-08-03 08:41:23.658111+00,0.2.0
6729,1,1,54,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6729,6729,2026-08-03 08:41:23.658111+00,0.2.0
6731,1,1,57,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6731,6731,2026-08-03 08:41:23.658111+00,0.2.0
6734,1,1,60,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6734,6734,2026-08-03 08:41:23.658111+00,0.2.0
6738,1,1,64,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6738,6738,2026-08-03 08:41:23.658111+00,0.2.0
6740,1,1,66,2026-06-11,436,NA02wgUPFDXKmQmqILwS,m-a,Limitless VGC,https://limitlessvgc.com/teams/6740,6740,2026-08-03 08:41:23.658111+00,0.2.0
